,location,exp,edu,type,scale,industry,avgsalary,lnsalary
8860,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8861,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8862,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8863,深圳-福田区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8864,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8865,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8866,深圳-福田区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8867,深圳-福田区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8868,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8869,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8870,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8871,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8872,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8873,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8874,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8875,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8876,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8877,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8878,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8879,合肥-经开区,无工作经验,高中,民营公司,少于50人,通信/电信运营、增值服务,5.25,1.6582280766035324
8880,合肥-经开区,无工作经验,大专,民营公司,少于50人,通信/电信运营、增值服务,6.9,1.9315214116032136
8881,深圳,2年经验,本科,合资,10000人以上,银行,17.5,2.862200880929469
8882,深圳,2年经验,本科,合资,10000人以上,银行,17.5,2.862200880929469
8883,成都-青羊区,无工作经验,大专,民营公司,50-150人,"互联网/电子商务,计算机软件",7.5,2.0149030205422647
8884,上海-杨浦区,无工作经验,本科,上市公司,150-500人,"计算机软件,互联网/电子商务",4.0,1.3862943611198906
8885,广州-天河区,无工作经验,无学历要求,合资,150-500人,金融/投资/证券,12.5,2.525728644308256
8886,北京-海淀区,1年经验,本科,民营公司,1000-5000人,教育/培训/院校,7.5,2.0149030205422647
8887,北京-朝阳区,无工作经验,无学历要求,民营公司,50-150人,"批发/零售,贸易/进出口",7.0,1.9459101490553128
8888,广州-天河区,无工作经验,中专,民营公司,150-500人,"金融/投资/证券,计算机软件",7.0,1.9459101490553128
8889,合肥-政务区,2年经验,无学历要求,国企,1000-5000人,银行,9.0,2.19722457733622
8890,上海-浦东新区,1年经验,大专,外资（非欧美）,1000-5000人,"计算机服务(系统、数据服务、维修),外包服务",5.25,1.6582280766035324
8891,杭州,3-4年经验,本科,合资,1000-5000人,"互联网/电子商务,医疗设备/器械",17.5,2.862200880929469
8892,广州-天河区,无工作经验,无学历要求,合资,150-500人,金融/投资/证券,12.5,2.525728644308256
8893,广州-天河区,无工作经验,无学历要求,合资,150-500人,金融/投资/证券,9.0,2.19722457733622
8894,上海-长宁区,3-4年经验,本科,民营公司,150-500人,互联网/电子商务,22.5,3.1135153092103742
8895,北京,2年经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),8.0,2.079441541679836
8896,北京,2年经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),8.0,2.079441541679836
8897,上海,无工作经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),6.0,1.791759469228055
8898,北京,1年经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),8.5,2.1400661634962708
8899,北京,3-4年经验,本科,外资（非欧美）,50-150人,专业服务(咨询、人力资源、财会),14.0,2.6390573296152584
8900,广州-天河区,无工作经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),外包服务",5.25,1.6582280766035324
8901,广州-荔湾区,无工作经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),外包服务",5.25,1.6582280766035324
8902,广州-越秀区,1年经验,大专,民营公司,150-500人,"专业服务(咨询、人力资源、财会),外包服务",5.25,1.6582280766035324
8903,深圳-罗湖区,无工作经验,无学历要求,民营公司,1000-5000人,"服装/纺织/皮革,批发/零售",5.0,1.6094379124341005
8904,成都,无工作经验,大专,外资（欧美）,,互联网/电子商务,7.0,1.9459101490553128
8905,沈阳,2年经验,本科,民营公司,10000人以上,房地产,7.0,1.9459101490553128
8906,广州-天河区,无工作经验,本科,民营公司,150-500人,"计算机服务(系统、数据服务、维修),互联网/电子商务",2.5,0.9162907318741552
8907,杭州,无工作经验,本科,合资,少于50人,"专业服务(咨询、人力资源、财会),制药/生物工程",85.0,4.442651256490317
8908,广州-天河区,无工作经验,大专,民营公司,50-150人,"通信/电信运营、增值服务,互联网/电子商务",2.5,0.9162907318741552
8909,北京-朝阳区,无工作经验,大专,合资,500-1000人,金融/投资/证券,1.75,0.5596157879354227
8910,北京-朝阳区,无工作经验,大专,合资,500-1000人,金融/投资/证券,1.75,0.5596157879354227
8911,重庆-渝北区,无工作经验,大专,民营公司,50-150人,"计算机软件,网络游戏",3.0,1.0986122886681098
8912,上海-闵行区,8-9年经验,本科,民营公司,1000-5000人,"互联网/电子商务,计算机软件",2.5,0.9162907318741552
8913,成都-高新区,2年经验,本科,民营公司,50-150人,"计算机软件,互联网/电子商务",6.0,1.791759469228055
8914,沈阳-铁西区,无工作经验,本科,民营公司,少于50人,贸易/进出口,2.25,0.8109302162163288
8915,天津-和平区,无工作经验,无学历要求,民营公司,50-150人,专业服务(咨询、人力资源、财会),2.5,0.9162907318741552
8916,合肥,2年经验,本科,民营公司,500-1000人,"互联网/电子商务,计算机软件",4.0,1.3862943611198906
8917,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8918,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8919,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8920,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8921,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8922,深圳,2年经验,本科,民营公司,10000人以上,"计算机软件,计算机服务(系统、数据服务、维修)",12.0,2.4849066497880004
8923,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8924,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8925,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8926,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8927,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8928,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8929,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8930,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8931,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8932,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8933,上海,无工作经验,无学历要求,合资,150-500人,计算机软件,7.0,1.9459101490553128
8934,上海-长宁区,无工作经验,无学历要求,外资（欧美）,150-500人,新能源,2.5,0.9162907318741552
8935,上海-徐汇区,无工作经验,硕士,上市公司,1000-5000人,"网络游戏,互联网/电子商务",1.75,0.5596157879354227
8936,上海-徐汇区,无工作经验,硕士,上市公司,1000-5000人,"网络游戏,互联网/电子商务",1.75,0.5596157879354227
8937,南京-秦淮区,无工作经验,中专,民营公司,50-150人,"互联网/电子商务,专业服务(咨询、人力资源、财会)",1.3,0.262364264467491
8938,广州,无工作经验,无学历要求,上市公司,50-150人,专业服务(咨询、人力资源、财会),2.5,0.9162907318741552
8939,北京,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",3.0,1.0986122886681098
8940,北京,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741552
8941,北京,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,计算机软件",2.5,0.9162907318741552
8942,杭州,5-7年经验,本科,上市公司,10000人以上,互联网/电子商务,60.0,4.0943445622221
8943,南京-江宁区,无工作经验,本科,民营公司,50-150人,电气/电力/水利,1.75,0.5596157879354227
8944,北京-海淀区,无工作经验,本科,民营公司,50-150人,"互联网/电子商务,农/林/牧/渔",2.5,0.9162907318741552
8945,广州-天河区,无工作经验,大专,合资,50-150人,金融/投资/证券,1.75,0.5596157879354227
8946,广州-黄埔区,无工作经验,大专,民营公司,150-500人,"计算机软件,互联网/电子商务",3.0,1.0986122886681098
8947,广州-白云区,3-4年经验,本科,民营公司,5000-10000人,"电气/电力/水利,新能源",150.0,5.010635294096256
8948,北京-朝阳区,无工作经验,无学历要求,民营公司,50-150人,金融/投资/证券,3.6,1.2809338454620642
8949,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",2.916666666666667,1.0704414117014134
8950,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,"金融/投资/证券,互联网/电子商务",2.5,0.9162907318741552
8951,广州,无工作经验,无学历要求,外资（欧美）,50-150人,"计算机软件,互联网/电子商务",1.75,0.5596157879354227
8952,上海-徐汇区,无工作经验,本科,民营公司,1000-5000人,"互联网/电子商务,快速消费品(食品、饮料、化妆品)",2.5,0.9162907318741552
8953,上海-长宁区,无工作经验,本科,民营公司,,"计算机软件,互联网/电子商务",2.5,0.9162907318741552
8954,深圳-福田区,无工作经验,本科,外资（欧美）,500-1000人,金融/投资/证券,3.0,1.0986122886681098
8955,深圳-福田区,无工作经验,本科,外资（欧美）,500-1000人,金融/投资/证券,3.0,1.0986122886681098
8956,广州-越秀区,无工作经验,本科,民营公司,1000-5000人,"计算机软件,通信/电信运营、增值服务",2.5,0.9162907318741552
8957,广州,5-7年经验,本科,民营公司,1000-5000人,"互联网/电子商务,金融/投资/证券",65.0,4.174387269895637
8958,广州,5-7年经验,本科,民营公司,1000-5000人,"互联网/电子商务,金融/投资/证券",65.0,4.174387269895637
8959,广州,5-7年经验,本科,民营公司,1000-5000人,"互联网/电子商务,金融/投资/证券",65.0,4.174387269895637
8960,广州-海珠区,无工作经验,大专,民营公司,500-1000人,计算机服务(系统、数据服务、维修),2.5,0.9162907318741552
8961,北京,无工作经验,无学历要求,国企,500-1000人,"医疗设备/器械,交通/运输/物流",2.5,0.9162907318741552
8962,杭州-江干区,无工作经验,本科,上市公司,500-1000人,公关/市场推广/会展,2.25,0.8109302162163288
8963,广州,无工作经验,本科,民营公司,500-1000人,互联网/电子商务,3.0,1.0986122886681098
8964,北京-朝阳区,无工作经验,本科,民营公司,10000人以上,"互联网/电子商务,汽车及零配件",2.45,0.8960880245566357
8965,北京-朝阳区,无工作经验,大专,民营公司,150-500人,贸易/进出口,3.0,1.0986122886681098
8966,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,互联网/电子商务,2.5,0.9162907318741552
8967,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,互联网/电子商务,2.5,0.9162907318741552
8968,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,互联网/电子商务,2.5,0.9162907318741552
8969,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,互联网/电子商务,2.5,0.9162907318741552
8970,北京-朝阳区,无工作经验,无学历要求,民营公司,500-1000人,互联网/电子商务,2.5,0.9162907318741552
8971,深圳-福田区,无工作经验,本科,外资（欧美）,500-1000人,金融/投资/证券,2.5,0.9162907318741552
8972,上海-长宁区,无工作经验,大专,外资（欧美）,10000人以上,酒店/旅游,2.75,1.01160091167848
8973,上海-普陀区,无工作经验,本科,国企,150-500人,房地产,2.5,0.9162907318741552
8974,北京,2年经验,无学历要求,民营公司,500-1000人,"计算机软件,计算机服务(系统、数据服务、维修)",1.75,0.5596157879354227
8975,广州-荔湾区,无工作经验,本科,外资（非欧美）,1000-5000人,"奢侈品/收藏品/工艺品/珠宝,批发/零售",2.5,0.9162907318741552
