省,市,现存确诊人数,确诊人数,疑似人数,治愈人数,死亡人数,更新时间
江苏省,盐城,3,27,0.0,24,0,2020/02/24 19:58:23
江苏省,镇江,2,12,0.0,10,0,2020/02/24 19:58:23
江苏省,-,178,631,0.0,453,0,2020/02/24 17:33:59
江苏省,南京,41,93,0.0,52,0,2020/02/24 17:33:59
江苏省,苏州,30,87,0.0,57,0,2020/02/24 17:33:59
江苏省,连云港,24,48,0.0,24,0,2020/02/24 17:33:59
江苏省,淮安,20,66,0.0,46,0,2020/02/24 17:33:59
江苏省,无锡,14,55,0.0,41,0,2020/02/24 17:33:59
江苏省,徐州,12,79,0.0,67,0,2020/02/24 17:33:59
江苏省,泰州,11,37,0.0,26,0,2020/02/24 17:33:59
江苏省,常州,10,51,0.0,41,0,2020/02/24 17:33:59
江苏省,南通,7,40,0.0,33,0,2020/02/24 17:33:59
江苏省,扬州,6,23,0.0,17,0,2020/02/24 17:33:59
江苏省,宿迁,4,13,0.0,9,0,2020/02/24 17:33:59
江苏省,镇江,2,12,0.0,10,0,2020/02/24 17:33:59
江苏省,盐城,-3,27,0.0,30,0,2020/02/24 17:33:59
江苏省,-,186,631,0.0,445,0,2020/02/24 14:53:02
江苏省,南京,41,93,0.0,52,0,2020/02/24 14:53:02
江苏省,苏州,37,87,0.0,50,0,2020/02/24 14:53:02
江苏省,连云港,24,48,0.0,24,0,2020/02/24 14:53:02
江苏省,淮安,20,66,0.0,46,0,2020/02/24 14:53:02
江苏省,无锡,14,55,0.0,41,0,2020/02/24 14:53:02
江苏省,徐州,13,79,0.0,66,0,2020/02/24 14:53:02
江苏省,泰州,11,37,0.0,26,0,2020/02/24 14:53:02
江苏省,常州,10,51,0.0,41,0,2020/02/24 14:53:02
江苏省,南通,7,40,0.0,33,0,2020/02/24 14:53:02
江苏省,扬州,6,23,0.0,17,0,2020/02/24 14:53:02
江苏省,宿迁,4,13,0.0,9,0,2020/02/24 14:53:02
江苏省,镇江,2,12,0.0,10,0,2020/02/24 14:53:02
江苏省,盐城,-3,27,0.0,30,0,2020/02/24 14:53:02
江苏省,-,204,631,0.0,427,0,2020/02/24 08:55:27
江苏省,南京,41,93,0.0,52,0,2020/02/24 08:55:27
江苏省,苏州,37,87,0.0,50,0,2020/02/24 08:55:27
江苏省,淮安,27,66,0.0,39,0,2020/02/24 08:55:27
江苏省,连云港,24,48,0.0,24,0,2020/02/24 08:55:27
江苏省,常州,15,51,0.0,36,0,2020/02/24 08:55:27
江苏省,无锡,14,55,0.0,41,0,2020/02/24 08:55:27
江苏省,徐州,13,79,0.0,66,0,2020/02/24 08:55:27
江苏省,泰州,11,37,0.0,26,0,2020/02/24 08:55:27
江苏省,南通,7,40,0.0,33,0,2020/02/24 08:55:27
江苏省,扬州,6,23,0.0,17,0,2020/02/24 08:55:27
江苏省,宿迁,4,13,0.0,9,0,2020/02/24 08:55:27
江苏省,盐城,3,27,0.0,24,0,2020/02/24 08:55:27
江苏省,镇江,2,12,0.0,10,0,2020/02/24 08:55:27
江苏省,-,213,631,0.0,418,0,2020/02/23 19:19:02
江苏省,南京,41,93,0.0,52,0,2020/02/23 19:19:02
江苏省,苏州,37,87,0.0,50,0,2020/02/23 19:19:02
江苏省,淮安,26,66,0.0,40,0,2020/02/23 19:19:02
江苏省,连云港,26,48,0.0,22,0,2020/02/23 19:19:02
江苏省,无锡,16,55,0.0,39,0,2020/02/23 19:19:02
江苏省,常州,15,51,0.0,36,0,2020/02/23 19:19:02
江苏省,徐州,13,79,0.0,66,0,2020/02/23 19:19:02
江苏省,泰州,12,37,0.0,25,0,2020/02/23 19:19:02
江苏省,南通,8,40,0.0,32,0,2020/02/23 19:19:02
江苏省,盐城,7,27,0.0,20,0,2020/02/23 19:19:02
江苏省,扬州,6,23,0.0,17,0,2020/02/23 19:19:02
江苏省,宿迁,4,13,0.0,9,0,2020/02/23 19:19:02
江苏省,镇江,2,12,0.0,10,0,2020/02/23 19:19:02
江苏省,-,213,631,0.0,418,0,2020/02/23 16:50:00
江苏省,南京,41,93,0.0,52,0,2020/02/23 16:50:00
江苏省,苏州,37,87,0.0,50,0,2020/02/23 16:50:00
江苏省,淮安,26,66,0.0,40,0,2020/02/23 16:50:00
江苏省,连云港,26,48,0.0,22,0,2020/02/23 16:50:00
江苏省,无锡,16,55,0.0,39,0,2020/02/23 16:50:00
江苏省,常州,15,51,0.0,36,0,2020/02/23 16:50:00
江苏省,徐州,13,79,0.0,66,0,2020/02/23 16:50:00
江苏省,泰州,12,37,0.0,25,0,2020/02/23 16:50:00
江苏省,南通,8,40,0.0,32,0,2020/02/23 16:50:00
江苏省,盐城,7,27,0.0,20,0,2020/02/23 16:50:00
江苏省,扬州,6,23,0.0,17,0,2020/02/23 16:50:00
江苏省,宿迁,4,13,0.0,9,0,2020/02/23 16:50:00
江苏省,镇江,2,12,0.0,10,0,2020/02/23 16:50:00
江苏省,-,217,631,0.0,414,0,2020/02/23 13:32:13
江苏省,南京,41,93,0.0,52,0,2020/02/23 13:32:13
江苏省,苏州,37,87,0.0,50,0,2020/02/23 13:32:13
江苏省,淮安,26,66,0.0,40,0,2020/02/23 13:32:13
江苏省,连云港,26,48,0.0,22,0,2020/02/23 13:32:13
江苏省,徐州,16,79,0.0,63,0,2020/02/23 13:32:13
江苏省,无锡,16,55,0.0,39,0,2020/02/23 13:32:13
江苏省,常州,15,51,0.0,36,0,2020/02/23 13:32:13
江苏省,泰州,12,37,0.0,25,0,2020/02/23 13:32:13
江苏省,南通,8,40,0.0,32,0,2020/02/23 13:32:13
江苏省,盐城,7,27,0.0,20,0,2020/02/23 13:32:13
江苏省,扬州,6,23,0.0,17,0,2020/02/23 13:32:13
江苏省,宿迁,5,13,0.0,8,0,2020/02/23 13:32:13
江苏省,镇江,2,12,0.0,10,0,2020/02/23 13:32:13
江苏省,-,220,631,0.0,411,0,2020/02/23 08:56:11
江苏省,南京,41,93,0.0,52,0,2020/02/23 08:56:11
江苏省,苏州,38,87,0.0,49,0,2020/02/23 08:56:11
江苏省,淮安,28,66,0.0,38,0,2020/02/23 08:56:11
江苏省,连云港,26,48,0.0,22,0,2020/02/23 08:56:11
江苏省,徐州,16,79,0.0,63,0,2020/02/23 08:56:11
江苏省,无锡,16,55,0.0,39,0,2020/02/23 08:56:11
江苏省,常州,15,51,0.0,36,0,2020/02/23 08:56:11
江苏省,泰州,12,37,0.0,25,0,2020/02/23 08:56:11
江苏省,南通,8,40,0.0,32,0,2020/02/23 08:56:11
江苏省,盐城,7,27,0.0,20,0,2020/02/23 08:56:11
江苏省,扬州,6,23,0.0,17,0,2020/02/23 08:56:11
江苏省,宿迁,5,13,0.0,8,0,2020/02/23 08:56:11
江苏省,镇江,2,12,0.0,10,0,2020/02/23 08:56:11
江苏省,-,230,631,0.0,401,0,2020/02/22 15:37:07
江苏省,南京,41,93,0.0,52,0,2020/02/22 15:37:07
江苏省,苏州,38,87,0.0,49,0,2020/02/22 15:37:07
江苏省,淮安,29,66,0.0,37,0,2020/02/22 15:37:07
江苏省,连云港,26,48,0.0,22,0,2020/02/22 15:37:07
江苏省,无锡,18,55,0.0,37,0,2020/02/22 15:37:07
江苏省,徐州,16,79,0.0,63,0,2020/02/22 15:37:07
江苏省,常州,15,51,0.0,36,0,2020/02/22 15:37:07
江苏省,南通,12,40,0.0,28,0,2020/02/22 15:37:07
江苏省,泰州,12,37,0.0,25,0,2020/02/22 15:37:07
江苏省,扬州,8,23,0.0,15,0,2020/02/22 15:37:07
江苏省,盐城,7,27,0.0,20,0,2020/02/22 15:37:07
江苏省,宿迁,5,13,0.0,8,0,2020/02/22 15:37:07
江苏省,镇江,3,12,0.0,9,0,2020/02/22 15:37:07
江苏省,-,232,631,0.0,399,0,2020/02/22 13:53:16
江苏省,南京,41,93,0.0,52,0,2020/02/22 13:53:16
江苏省,苏州,38,87,0.0,49,0,2020/02/22 13:53:16
江苏省,淮安,31,66,0.0,35,0,2020/02/22 13:53:16
江苏省,连云港,26,48,0.0,22,0,2020/02/22 13:53:16
江苏省,无锡,18,55,0.0,37,0,2020/02/22 13:53:16
江苏省,徐州,16,79,0.0,63,0,2020/02/22 13:53:16
江苏省,常州,15,51,0.0,36,0,2020/02/22 13:53:16
江苏省,南通,12,40,0.0,28,0,2020/02/22 13:53:16
江苏省,泰州,12,37,0.0,25,0,2020/02/22 13:53:16
江苏省,扬州,8,23,0.0,15,0,2020/02/22 13:53:16
江苏省,盐城,7,27,0.0,20,0,2020/02/22 13:53:16
江苏省,宿迁,5,13,0.0,8,0,2020/02/22 13:53:16
江苏省,镇江,3,12,0.0,9,0,2020/02/22 13:53:16
江苏省,-,237,631,0.0,394,0,2020/02/22 12:46:44
江苏省,南京,41,93,0.0,52,0,2020/02/22 12:46:44
江苏省,苏州,38,87,0.0,49,0,2020/02/22 12:46:44
江苏省,淮安,31,66,0.0,35,0,2020/02/22 12:46:44
江苏省,连云港,26,48,0.0,22,0,2020/02/22 12:46:44
江苏省,徐州,21,79,0.0,58,0,2020/02/22 12:46:44
江苏省,无锡,18,55,0.0,37,0,2020/02/22 12:46:44
江苏省,常州,15,51,0.0,36,0,2020/02/22 12:46:44
江苏省,南通,12,40,0.0,28,0,2020/02/22 12:46:44
江苏省,泰州,12,37,0.0,25,0,2020/02/22 12:46:44
江苏省,扬州,8,23,0.0,15,0,2020/02/22 12:46:44
江苏省,盐城,7,27,0.0,20,0,2020/02/22 12:46:44
江苏省,宿迁,5,13,0.0,8,0,2020/02/22 12:46:44
江苏省,镇江,3,12,0.0,9,0,2020/02/22 12:46:44
江苏省,-,244,631,0.0,387,0,2020/02/22 09:08:36
江苏省,苏州,45,87,0.0,42,0,2020/02/22 09:08:36
江苏省,南京,41,93,0.0,52,0,2020/02/22 09:08:36
江苏省,淮安,31,66,0.0,35,0,2020/02/22 09:08:36
江苏省,连云港,26,48,0.0,22,0,2020/02/22 09:08:36
江苏省,徐州,21,79,0.0,58,0,2020/02/22 09:08:36
江苏省,无锡,18,55,0.0,37,0,2020/02/22 09:08:36
江苏省,常州,15,51,0.0,36,0,2020/02/22 09:08:36
江苏省,南通,12,40,0.0,28,0,2020/02/22 09:08:36
江苏省,泰州,12,37,0.0,25,0,2020/02/22 09:08:36
江苏省,扬州,8,23,0.0,15,0,2020/02/22 09:08:36
江苏省,盐城,7,27,0.0,20,0,2020/02/22 09:08:36
江苏省,宿迁,5,13,0.0,8,0,2020/02/22 09:08:36
江苏省,镇江,3,12,0.0,9,0,2020/02/22 09:08:36
江苏省,-,258,631,0.0,373,0,2020/02/21 19:35:16
江苏省,苏州,45,87,0.0,42,0,2020/02/21 19:35:16
江苏省,南京,41,93,0.0,52,0,2020/02/21 19:35:16
江苏省,淮安,32,66,0.0,34,0,2020/02/21 19:35:16
江苏省,连云港,30,48,0.0,18,0,2020/02/21 19:35:16
江苏省,徐州,21,79,0.0,58,0,2020/02/21 19:35:16
江苏省,无锡,18,55,0.0,37,0,2020/02/21 19:35:16
江苏省,南通,17,40,0.0,23,0,2020/02/21 19:35:16
江苏省,常州,15,51,0.0,36,0,2020/02/21 19:35:16
江苏省,泰州,13,37,0.0,24,0,2020/02/21 19:35:16
江苏省,扬州,10,23,0.0,13,0,2020/02/21 19:35:16
江苏省,盐城,7,27,0.0,20,0,2020/02/21 19:35:16
江苏省,宿迁,5,13,0.0,8,0,2020/02/21 19:35:16
江苏省,镇江,4,12,0.0,8,0,2020/02/21 19:35:16
江苏省,-,263,631,0.0,368,0,2020/02/21 18:12:13
江苏省,南京,46,93,0.0,47,0,2020/02/21 18:12:13
江苏省,苏州,45,87,0.0,42,0,2020/02/21 18:12:13
江苏省,淮安,32,66,0.0,34,0,2020/02/21 18:12:13
江苏省,连云港,30,48,0.0,18,0,2020/02/21 18:12:13
江苏省,徐州,21,79,0.0,58,0,2020/02/21 18:12:13
江苏省,无锡,18,55,0.0,37,0,2020/02/21 18:12:13
江苏省,南通,17,40,0.0,23,0,2020/02/21 18:12:13
江苏省,常州,15,51,0.0,36,0,2020/02/21 18:12:13
江苏省,泰州,13,37,0.0,24,0,2020/02/21 18:12:13
江苏省,扬州,10,23,0.0,13,0,2020/02/21 18:12:13
江苏省,盐城,7,27,0.0,20,0,2020/02/21 18:12:13
江苏省,宿迁,5,13,0.0,8,0,2020/02/21 18:12:13
江苏省,镇江,4,12,0.0,8,0,2020/02/21 18:12:13
江苏省,-,264,631,0.0,367,0,2020/02/21 13:48:34
江苏省,南京,46,93,0.0,47,0,2020/02/21 13:48:34
江苏省,苏州,45,87,0.0,42,0,2020/02/21 13:48:34
江苏省,淮安,32,66,0.0,34,0,2020/02/21 13:48:34
江苏省,连云港,30,48,0.0,18,0,2020/02/21 13:48:34
江苏省,徐州,21,79,0.0,58,0,2020/02/21 13:48:34
江苏省,无锡,19,55,0.0,36,0,2020/02/21 13:48:34
江苏省,南通,17,40,0.0,23,0,2020/02/21 13:48:34
江苏省,常州,15,51,0.0,36,0,2020/02/21 13:48:34
江苏省,泰州,13,37,0.0,24,0,2020/02/21 13:48:34
江苏省,扬州,10,23,0.0,13,0,2020/02/21 13:48:34
江苏省,盐城,7,27,0.0,20,0,2020/02/21 13:48:34
江苏省,宿迁,5,13,0.0,8,0,2020/02/21 13:48:34
江苏省,镇江,4,12,0.0,8,0,2020/02/21 13:48:34
江苏省,-,279,631,0.0,352,0,2020/02/21 08:55:14
江苏省,苏州,49,87,0.0,38,0,2020/02/21 08:55:14
江苏省,南京,46,93,0.0,47,0,2020/02/21 08:55:14
江苏省,淮安,32,66,0.0,34,0,2020/02/21 08:55:14
江苏省,连云港,30,48,0.0,18,0,2020/02/21 08:55:14
江苏省,徐州,24,79,0.0,55,0,2020/02/21 08:55:14
江苏省,常州,22,51,0.0,29,0,2020/02/21 08:55:14
江苏省,无锡,19,55,0.0,36,0,2020/02/21 08:55:14
江苏省,南通,17,40,0.0,23,0,2020/02/21 08:55:14
江苏省,泰州,13,37,0.0,24,0,2020/02/21 08:55:14
江苏省,扬州,10,23,0.0,13,0,2020/02/21 08:55:14
江苏省,盐城,7,27,0.0,20,0,2020/02/21 08:55:14
江苏省,宿迁,6,13,0.0,7,0,2020/02/21 08:55:14
江苏省,镇江,4,12,0.0,8,0,2020/02/21 08:55:14
江苏省,-,275,631,0.0,356,0,2020/02/20 20:45:40
江苏省,苏州,49,87,0.0,38,0,2020/02/20 20:45:40
江苏省,南京,46,93,0.0,47,0,2020/02/20 20:45:40
江苏省,淮安,32,66,0.0,34,0,2020/02/20 20:45:40
江苏省,连云港,30,48,0.0,18,0,2020/02/20 20:45:40
江苏省,徐州,24,79,0.0,55,0,2020/02/20 20:45:40
江苏省,常州,22,51,0.0,29,0,2020/02/20 20:45:40
江苏省,无锡,20,55,0.0,35,0,2020/02/20 20:45:40
江苏省,南通,17,40,0.0,23,0,2020/02/20 20:45:40
江苏省,泰州,13,37,0.0,24,0,2020/02/20 20:45:40
江苏省,扬州,10,23,0.0,13,0,2020/02/20 20:45:40
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 20:45:40
江苏省,镇江,4,12,0.0,8,0,2020/02/20 20:45:40
江苏省,盐城,2,27,0.0,25,0,2020/02/20 20:45:40
江苏省,-,280,631,0.0,351,0,2020/02/20 18:44:33
江苏省,苏州,49,87,0.0,38,0,2020/02/20 18:44:33
江苏省,南京,46,93,0.0,47,0,2020/02/20 18:44:33
江苏省,淮安,32,66,0.0,34,0,2020/02/20 18:44:33
江苏省,连云港,30,48,0.0,18,0,2020/02/20 18:44:33
江苏省,徐州,24,79,0.0,55,0,2020/02/20 18:44:33
江苏省,常州,22,51,0.0,29,0,2020/02/20 18:44:33
江苏省,无锡,20,55,0.0,35,0,2020/02/20 18:44:33
江苏省,南通,17,40,0.0,23,0,2020/02/20 18:44:33
江苏省,泰州,13,37,0.0,24,0,2020/02/20 18:44:33
江苏省,扬州,10,23,0.0,13,0,2020/02/20 18:44:33
江苏省,盐城,7,27,0.0,20,0,2020/02/20 18:44:33
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 18:44:33
江苏省,镇江,4,12,0.0,8,0,2020/02/20 18:44:33
江苏省,-,282,631,0.0,349,0,2020/02/20 17:42:26
江苏省,苏州,49,87,0.0,38,0,2020/02/20 17:42:26
江苏省,南京,46,93,0.0,47,0,2020/02/20 17:42:26
江苏省,淮安,32,66,0.0,34,0,2020/02/20 17:42:26
江苏省,连云港,30,48,0.0,18,0,2020/02/20 17:42:26
江苏省,徐州,24,79,0.0,55,0,2020/02/20 17:42:26
江苏省,常州,22,51,0.0,29,0,2020/02/20 17:42:26
江苏省,无锡,20,55,0.0,35,0,2020/02/20 17:42:26
江苏省,南通,17,40,0.0,23,0,2020/02/20 17:42:26
江苏省,泰州,13,37,0.0,24,0,2020/02/20 17:42:26
江苏省,扬州,12,23,0.0,11,0,2020/02/20 17:42:26
江苏省,盐城,7,27,0.0,20,0,2020/02/20 17:42:26
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 17:42:26
江苏省,镇江,4,12,0.0,8,0,2020/02/20 17:42:26
江苏省,-,295,631,0.0,336,0,2020/02/20 13:53:48
江苏省,南京,55,93,0.0,38,0,2020/02/20 13:53:48
江苏省,苏州,49,87,0.0,38,0,2020/02/20 13:53:48
江苏省,淮安,32,66,0.0,34,0,2020/02/20 13:53:48
江苏省,连云港,30,48,0.0,18,0,2020/02/20 13:53:48
江苏省,徐州,28,79,0.0,51,0,2020/02/20 13:53:48
江苏省,常州,22,51,0.0,29,0,2020/02/20 13:53:48
江苏省,无锡,20,55,0.0,35,0,2020/02/20 13:53:48
江苏省,南通,17,40,0.0,23,0,2020/02/20 13:53:48
江苏省,泰州,13,37,0.0,24,0,2020/02/20 13:53:48
江苏省,扬州,12,23,0.0,11,0,2020/02/20 13:53:48
江苏省,盐城,7,27,0.0,20,0,2020/02/20 13:53:48
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 13:53:48
江苏省,镇江,4,12,0.0,8,0,2020/02/20 13:53:48
江苏省,-,300,631,0.0,331,0,2020/02/20 13:18:43
江苏省,南京,55,93,0.0,38,0,2020/02/20 13:18:43
江苏省,苏州,54,87,0.0,33,0,2020/02/20 13:18:43
江苏省,淮安,32,66,0.0,34,0,2020/02/20 13:18:43
江苏省,连云港,30,48,0.0,18,0,2020/02/20 13:18:43
江苏省,徐州,28,79,0.0,51,0,2020/02/20 13:18:43
江苏省,常州,22,51,0.0,29,0,2020/02/20 13:18:43
江苏省,无锡,20,55,0.0,35,0,2020/02/20 13:18:43
江苏省,南通,17,40,0.0,23,0,2020/02/20 13:18:43
江苏省,泰州,13,37,0.0,24,0,2020/02/20 13:18:43
江苏省,扬州,12,23,0.0,11,0,2020/02/20 13:18:43
江苏省,盐城,7,27,0.0,20,0,2020/02/20 13:18:43
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 13:18:43
江苏省,镇江,4,12,0.0,8,0,2020/02/20 13:18:43
江苏省,-,302,631,0.0,329,0,2020/02/20 11:56:05
江苏省,南京,55,93,0.0,38,0,2020/02/20 11:56:05
江苏省,苏州,54,87,0.0,33,0,2020/02/20 11:56:05
江苏省,淮安,34,66,0.0,32,0,2020/02/20 11:56:05
江苏省,连云港,30,48,0.0,18,0,2020/02/20 11:56:05
江苏省,徐州,28,79,0.0,51,0,2020/02/20 11:56:05
江苏省,常州,22,51,0.0,29,0,2020/02/20 11:56:05
江苏省,无锡,20,55,0.0,35,0,2020/02/20 11:56:05
江苏省,南通,17,40,0.0,23,0,2020/02/20 11:56:05
江苏省,泰州,13,37,0.0,24,0,2020/02/20 11:56:05
江苏省,扬州,12,23,0.0,11,0,2020/02/20 11:56:05
江苏省,盐城,7,27,0.0,20,0,2020/02/20 11:56:05
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 11:56:05
江苏省,镇江,4,12,0.0,8,0,2020/02/20 11:56:05
江苏省,-,306,631,0.0,325,0,2020/02/20 09:25:12
江苏省,南京,55,93,0.0,38,0,2020/02/20 09:25:12
江苏省,苏州,54,87,0.0,33,0,2020/02/20 09:25:12
江苏省,淮安,34,66,0.0,32,0,2020/02/20 09:25:12
江苏省,连云港,30,48,0.0,18,0,2020/02/20 09:25:12
江苏省,徐州,28,79,0.0,51,0,2020/02/20 09:25:12
江苏省,常州,24,51,0.0,27,0,2020/02/20 09:25:12
江苏省,无锡,22,55,0.0,33,0,2020/02/20 09:25:12
江苏省,南通,17,40,0.0,23,0,2020/02/20 09:25:12
江苏省,泰州,13,37,0.0,24,0,2020/02/20 09:25:12
江苏省,扬州,12,23,0.0,11,0,2020/02/20 09:25:12
江苏省,盐城,7,27,0.0,20,0,2020/02/20 09:25:12
江苏省,宿迁,6,13,0.0,7,0,2020/02/20 09:25:12
江苏省,镇江,4,12,0.0,8,0,2020/02/20 09:25:12
江苏省,-,313,631,0.0,318,0,2020/02/19 20:09:32
江苏省,南京,55,93,0.0,38,0,2020/02/19 20:09:32
江苏省,苏州,54,87,0.0,33,0,2020/02/19 20:09:32
江苏省,淮安,34,66,0.0,32,0,2020/02/19 20:09:32
江苏省,连云港,31,48,0.0,17,0,2020/02/19 20:09:32
江苏省,徐州,28,79,0.0,51,0,2020/02/19 20:09:32
江苏省,无锡,28,55,0.0,27,0,2020/02/19 20:09:32
江苏省,常州,24,51,0.0,27,0,2020/02/19 20:09:32
江苏省,南通,17,40,0.0,23,0,2020/02/19 20:09:32
江苏省,泰州,15,37,0.0,22,0,2020/02/19 20:09:32
江苏省,扬州,12,23,0.0,11,0,2020/02/19 20:09:32
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 20:09:32
江苏省,镇江,6,12,0.0,6,0,2020/02/19 20:09:32
江苏省,盐城,3,27,0.0,24,0,2020/02/19 20:09:32
江苏省,-,316,631,0.0,315,0,2020/02/19 18:15:57
江苏省,南京,58,93,0.0,35,0,2020/02/19 18:15:57
江苏省,苏州,54,87,0.0,33,0,2020/02/19 18:15:57
江苏省,淮安,34,66,0.0,32,0,2020/02/19 18:15:57
江苏省,连云港,31,48,0.0,17,0,2020/02/19 18:15:57
江苏省,徐州,28,79,0.0,51,0,2020/02/19 18:15:57
江苏省,无锡,28,55,0.0,27,0,2020/02/19 18:15:57
江苏省,常州,24,51,0.0,27,0,2020/02/19 18:15:57
江苏省,南通,17,40,0.0,23,0,2020/02/19 18:15:57
江苏省,泰州,15,37,0.0,22,0,2020/02/19 18:15:57
江苏省,扬州,12,23,0.0,11,0,2020/02/19 18:15:57
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 18:15:57
江苏省,镇江,6,12,0.0,6,0,2020/02/19 18:15:57
江苏省,盐城,3,27,0.0,24,0,2020/02/19 18:15:57
江苏省,-,322,631,0.0,309,0,2020/02/19 17:09:45
江苏省,南京,58,93,0.0,35,0,2020/02/19 17:09:45
江苏省,苏州,54,87,0.0,33,0,2020/02/19 17:09:45
江苏省,淮安,34,66,0.0,32,0,2020/02/19 17:09:45
江苏省,连云港,31,48,0.0,17,0,2020/02/19 17:09:45
江苏省,徐州,28,79,0.0,51,0,2020/02/19 17:09:45
江苏省,无锡,28,55,0.0,27,0,2020/02/19 17:09:45
江苏省,常州,24,51,0.0,27,0,2020/02/19 17:09:45
江苏省,南通,17,40,0.0,23,0,2020/02/19 17:09:45
江苏省,泰州,15,37,0.0,22,0,2020/02/19 17:09:45
江苏省,扬州,12,23,0.0,11,0,2020/02/19 17:09:45
江苏省,盐城,9,27,0.0,18,0,2020/02/19 17:09:45
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 17:09:45
江苏省,镇江,6,12,0.0,6,0,2020/02/19 17:09:45
江苏省,-,327,631,0.0,304,0,2020/02/19 15:45:00
江苏省,南京,58,93,0.0,35,0,2020/02/19 15:45:00
江苏省,苏州,54,87,0.0,33,0,2020/02/19 15:45:00
江苏省,淮安,34,66,0.0,32,0,2020/02/19 15:45:00
江苏省,徐州,33,79,0.0,46,0,2020/02/19 15:45:00
江苏省,连云港,31,48,0.0,17,0,2020/02/19 15:45:00
江苏省,无锡,28,55,0.0,27,0,2020/02/19 15:45:00
江苏省,常州,24,51,0.0,27,0,2020/02/19 15:45:00
江苏省,南通,17,40,0.0,23,0,2020/02/19 15:45:00
江苏省,泰州,15,37,0.0,22,0,2020/02/19 15:45:00
江苏省,扬州,12,23,0.0,11,0,2020/02/19 15:45:00
江苏省,盐城,9,27,0.0,18,0,2020/02/19 15:45:00
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 15:45:00
江苏省,镇江,6,12,0.0,6,0,2020/02/19 15:45:00
江苏省,-,331,631,0.0,300,0,2020/02/19 14:51:22
江苏省,南京,58,93,0.0,35,0,2020/02/19 14:51:22
江苏省,苏州,54,87,0.0,33,0,2020/02/19 14:51:22
江苏省,淮安,38,66,0.0,28,0,2020/02/19 14:51:22
江苏省,徐州,33,79,0.0,46,0,2020/02/19 14:51:22
江苏省,连云港,31,48,0.0,17,0,2020/02/19 14:51:22
江苏省,无锡,28,55,0.0,27,0,2020/02/19 14:51:22
江苏省,常州,24,51,0.0,27,0,2020/02/19 14:51:22
江苏省,南通,17,40,0.0,23,0,2020/02/19 14:51:22
江苏省,泰州,15,37,0.0,22,0,2020/02/19 14:51:22
江苏省,扬州,12,23,0.0,11,0,2020/02/19 14:51:22
江苏省,盐城,9,27,0.0,18,0,2020/02/19 14:51:22
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 14:51:22
江苏省,镇江,6,12,0.0,6,0,2020/02/19 14:51:22
江苏省,-,333,631,0.0,298,0,2020/02/19 12:24:10
江苏省,南京,58,93,0.0,35,0,2020/02/19 12:24:10
江苏省,苏州,54,87,0.0,33,0,2020/02/19 12:24:10
江苏省,淮安,38,66,0.0,28,0,2020/02/19 12:24:10
江苏省,徐州,33,79,0.0,46,0,2020/02/19 12:24:10
江苏省,连云港,31,48,0.0,17,0,2020/02/19 12:24:10
江苏省,无锡,28,55,0.0,27,0,2020/02/19 12:24:10
江苏省,常州,24,51,0.0,27,0,2020/02/19 12:24:10
江苏省,南通,19,40,0.0,21,0,2020/02/19 12:24:10
江苏省,泰州,15,37,0.0,22,0,2020/02/19 12:24:10
江苏省,扬州,12,23,0.0,11,0,2020/02/19 12:24:10
江苏省,盐城,9,27,0.0,18,0,2020/02/19 12:24:10
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 12:24:10
江苏省,镇江,6,12,0.0,6,0,2020/02/19 12:24:10
江苏省,-,335,631,0.0,296,0,2020/02/19 08:52:55
江苏省,南京,58,93,0.0,35,0,2020/02/19 08:52:55
江苏省,苏州,56,87,0.0,31,0,2020/02/19 08:52:55
江苏省,淮安,38,66,0.0,28,0,2020/02/19 08:52:55
江苏省,徐州,37,79,0.0,42,0,2020/02/19 08:52:55
江苏省,无锡,34,55,0.0,21,0,2020/02/19 08:52:55
江苏省,连云港,34,48,0.0,14,0,2020/02/19 08:52:55
江苏省,常州,24,51,0.0,27,0,2020/02/19 08:52:55
江苏省,南通,21,40,0.0,19,0,2020/02/19 08:52:55
江苏省,泰州,15,37,0.0,22,0,2020/02/19 08:52:55
江苏省,扬州,12,23,0.0,11,0,2020/02/19 08:52:55
江苏省,盐城,10,27,0.0,17,0,2020/02/19 08:52:55
江苏省,宿迁,6,13,0.0,7,0,2020/02/19 08:52:55
江苏省,镇江,6,12,0.0,6,0,2020/02/19 08:52:55
江苏省,待明确,-16,0,0.0,16,0,2020/02/19 08:52:55
江苏省,-,349,629,0.0,280,0,2020/02/18 20:32:49
江苏省,南京,57,92,0.0,35,0,2020/02/18 20:32:49
江苏省,苏州,56,87,0.0,31,0,2020/02/18 20:32:49
江苏省,淮安,38,66,0.0,28,0,2020/02/18 20:32:49
